geo_code1,geo_code2,all,from_home,train,bus,car_driver,car_passenger,bicycle,foot,other
S02001633,S02001641,13,0,0,4,7,2,0,0,0
S02001633,S02001642,21,0,0,1,16,2,0,2,0
S02001633,S02001643,13,0,0,4,7,2,0,0,0
S02001633,S02001644,15,0,0,2,11,0,2,0,0
S02001633,S02001645,10,0,0,1,9,0,0,0,0
S02001633,S02001646,4,0,0,1,3,0,0,0,0
S02001633,S02001647,18,0,0,6,7,2,0,2,1
S02001633,S02001648,5,0,0,2,3,0,0,0,0
S02001633,S02001649,8,0,0,0,7,0,1,0,0
S02001633,S02001650,5,0,0,0,3,0,0,2,0
S02001633,S02001651,3,0,0,0,3,0,0,0,0
S02001633,S02001652,2,0,0,0,1,0,0,1,0
S02001633,S02001653,4,0,0,0,2,0,1,0,1
S02001633,S02001654,8,0,0,2,6,0,0,0,0
S02001633,S02001655,21,0,0,10,6,1,3,1,0
S02001633,S02001656,16,0,0,9,4,2,1,0,0
S02001633,S02001657,16,0,0,6,6,1,2,0,1
S02001633,S02001658,21,0,0,8,8,2,3,0,0
S02001633,S02001659,9,0,0,1,6,1,0,1,0
S02001633,S02001660,66,0,2,34,19,3,4,3,1
S02001633,S02001661,2,0,0,0,2,0,0,0,0
S02001633,S02001662,1,0,0,1,0,0,0,0,0
S02001633,S02001663,20,0,0,1,12,1,4,1,1
S02001633,S02001664,1,0,0,0,1,0,0,0,0
S02001633,S02001665,4,0,0,0,4,0,0,0,0
S02001633,S02001667,5,0,0,0,4,0,1,0,0
S02001633,S02001668,2,0,0,0,1,0,0,1,0
S02001633,S02001669,7,0,0,1,6,0,0,0,0
S02001633,S02001670,14,0,0,1,11,1,0,1,0
S02001633,S02001671,4,0,0,0,2,1,1,0,0
S02001633,S02001672,4,0,0,0,3,0,0,1,0
S02001633,S02001675,1,0,0,0,1,0,0,0,0
S02001633,S02001679,3,0,0,0,3,0,0,0,0
S02001633,S02001681,4,0,0,1,3,0,0,0,0
S02001633,S02001682,56,0,5,6,42,2,0,1,0
S02001633,S02001683,21,0,0,6,12,1,2,0,0
S02001633,S02001684,9,0,0,2,6,0,1,0,0
S02001633,S02001685,1,0,1,0,0,0,0,0,0
S02001634,S02001577,5,0,0,1,3,0,0,1,0
S02001634,S02001580,1,0,0,1,0,0,0,0,0
S02001634,S02001581,2,0,0,0,2,0,0,0,0
S02001634,S02001583,1,0,0,0,1,0,0,0,0
S02001634,S02001584,8,0,0,1,6,0,1,0,0
S02001634,S02001586,20,0,0,9,7,1,3,0,0
S02001634,S02001587,4,0,0,0,2,1,1,0,0
S02001634,S02001588,3,0,0,0,1,0,1,1,0
S02001634,S02001589,4,0,0,0,4,0,0,0,0
S02001634,S02001590,4,0,0,0,4,0,0,0,0
S02001634,S02001591,3,0,0,1,2,0,0,0,0
S02001634,S02001592,5,0,0,2,2,1,0,0,0
S02001634,S02001593,6,0,0,2,3,0,0,0,1
S02001634,S02001594,1,0,0,1,0,0,0,0,0
S02001634,S02001596,2,0,0,0,1,0,0,1,0
S02001634,S02001598,1,0,0,0,1,0,0,0,0
S02001634,S02001599,1,0,0,0,0,0,0,1,0
S02001634,S02001602,2,0,0,0,2,0,0,0,0
S02001634,S02001604,1,0,0,0,0,0,0,0,1
S02001634,S02001606,4,0,0,2,2,0,0,0,0
S02001634,S02001607,1,0,0,0,1,0,0,0,0
S02001634,S02001609,6,0,0,0,5,0,1,0,0
S02001634,S02001610,2,0,0,1,1,0,0,0,0
S02001634,S02001611,17,0,0,6,8,3,0,0,0
S02001634,S02001612,4,0,0,1,3,0,0,0,0
S02001634,S02001613,4,0,0,2,1,1,0,0,0
S02001634,S02001614,2,0,0,0,2,0,0,0,0
S02001634,S02001615,8,0,0,4,3,1,0,0,0
S02001634,S02001616,12,0,0,4,6,2,0,0,0
S02001634,S02001617,4,0,0,2,1,0,1,0,0
S02001634,S02001619,8,0,0,6,2,0,0,0,0
S02001634,S02001620,45,0,0,26,12,1,3,3,0
S02001634,S02001621,26,0,1,17,5,0,2,1,0
S02001634,S02001622,98,0,0,71,12,5,3,7,0
S02001634,S02001623,12,0,0,8,2,0,0,2,0
S02001634,S02001624,5,0,0,2,3,0,0,0,0
S02001634,S02001625,7,0,0,0,2,0,0,5,0
S02001634,S02001626,32,0,0,2,13,2,0,15,0
S02001634,S02001627,40,0,0,9,23,2,0,5,1
S02001634,S02001628,1,0,0,0,1,0,0,0,0
S02001634,S02001629,2,0,0,1,1,0,0,0,0
S02001634,S02001630,9,0,0,1,7,0,0,1,0
S02001634,S02001631,14,0,0,5,7,1,0,1,0
S02001634,S02001632,18,0,0,0,9,1,0,8,0
S02001634,S02001633,28,0,0,1,9,0,0,18,0
S02001634,S02001634,14,0,0,1,3,1,0,9,0
S02001634,S02001635,14,0,0,4,8,0,0,2,0
S02001634,S02001636,4,0,0,0,2,0,0,2,0
S02001634,S02001638,3,0,0,0,1,0,0,2,0
S02001634,S02001639,3,0,0,0,3,0,0,0,0
S02001634,S02001640,25,0,0,7,12,0,2,3,1
S02001634,S02001641,2,0,0,1,1,0,0,0,0
S02001634,S02001642,19,0,0,6,9,3,0,1,0
S02001634,S02001643,10,0,0,1,9,0,0,0,0
S02001634,S02001644,7,0,0,1,3,0,2,1,0
S02001634,S02001645,11,0,0,4,7,0,0,0,0
S02001634,S02001646,3,0,0,0,3,0,0,0,0
S02001634,S02001647,9,0,0,6,0,1,1,1,0
S02001634,S02001648,2,0,0,0,2,0,0,0,0
S02001634,S02001649,12,0,0,5,7,0,0,0,0
S02001634,S02001650,1,0,0,0,1,0,0,0,0
S02001634,S02001652,2,0,0,0,2,0,0,0,0
S02001634,S02001653,1,0,0,0,1,0,0,0,0
S02001634,S02001654,7,0,0,4,3,0,0,0,0
S02001634,S02001655,16,0,0,6,9,0,0,1,0
S02001634,S02001656,11,0,0,11,0,0,0,0,0
S02001634,S02001657,9,0,0,5,4,0,0,0,0
S02001634,S02001658,12,0,0,7,2,1,0,2,0
S02001634,S02001659,5,0,0,1,2,2,0,0,0
S02001634,S02001660,50,0,0,36,6,5,2,1,0
S02001634,S02001661,1,0,0,0,1,0,0,0,0
S02001634,S02001663,16,0,0,2,13,0,1,0,0
S02001634,S02001664,3,0,0,2,1,0,0,0,0
S02001634,S02001665,2,0,0,1,1,0,0,0,0
S02001634,S02001666,5,0,0,0,5,0,0,0,0
S02001634,S02001667,4,0,0,1,2,0,1,0,0
S02001634,S02001668,1,0,0,0,0,0,0,1,0
S02001634,S02001669,4,0,0,0,4,0,0,0,0
S02001634,S02001670,18,0,0,5,11,2,0,0,0
S02001634,S02001671,1,0,0,1,0,0,0,0,0
S02001634,S02001672,3,0,0,3,0,0,0,0,0
S02001634,S02001674,1,0,0,0,1,0,0,0,0
S02001634,S02001676,1,0,0,1,0,0,0,0,0
S02001634,S02001678,2,0,0,0,2,0,0,0,0
S02001634,S02001679,4,0,0,0,4,0,0,0,0
S02001634,S02001682,54,0,0,12,36,3,1,0,2
S02001634,S02001683,10,0,1,2,7,0,0,0,0
S02001634,S02001684,8,0,0,0,8,0,0,0,0
S02001635,S02001577,9,0,0,5,2,1,1,0,0
S02001635,S02001581,6,0,1,1,3,0,0,1,0
S02001635,S02001583,2,0,0,1,1,0,0,0,0
S02001635,S02001584,5,0,0,0,5,0,0,0,0
S02001635,S02001586,14,0,0,7,4,1,1,1,0
S02001635,S02001587,8,0,0,3,4,0,1,0,0
S02001635,S02001588,1,0,0,0,1,0,0,0,0
S02001635,S02001589,3,0,0,1,1,1,0,0,0
S02001635,S02001590,4,0,0,0,4,0,0,0,0
S02001635,S02001591,3,0,0,0,3,0,0,0,0
S02001635,S02001592,3,0,0,1,1,1,0,0,0
S02001635,S02001593,7,0,0,4,3,0,0,0,0
S02001635,S02001594,2,0,0,2,0,0,0,0,0
S02001635,S02001595,2,0,0,0,2,0,0,0,0
S02001635,S02001599,1,0,0,0,1,0,0,0,0
S02001635,S02001600,3,0,0,0,1,0,2,0,0
S02001635,S02001601,1,0,0,0,1,0,0,0,0
S02001635,S02001602,2,0,0,0,2,0,0,0,0
S02001635,S02001604,2,0,0,1,1,0,0,0,0
S02001635,S02001605,2,0,0,2,0,0,0,0,0
S02001635,S02001606,1,0,0,0,1,0,0,0,0
S02001635,S02001607,1,0,0,0,1,0,0,0,0
S02001635,S02001609,12,0,0,5,7,0,0,0,0
S02001635,S02001610,4,0,0,3,1,0,0,0,0
S02001635,S02001611,13,0,0,7,3,0,0,3,0
S02001635,S02001612,10,0,0,5,2,0,0,3,0
S02001635,S02001613,6,0,0,3,3,0,0,0,0
S02001635,S02001615,9,0,0,5,4,0,0,0,0
S02001635,S02001616,23,0,0,7,13,1,2,0,0
S02001635,S02001617,4,0,0,2,1,1,0,0,0
S02001635,S02001619,10,0,1,7,1,0,0,1,0
S02001635,S02001620,69,0,1,47,9,4,6,1,1
S02001635,S02001621,29,0,0,22,4,1,0,2,0
S02001635,S02001622,171,0,1,115,17,7,8,21,2
S02001635,S02001623,24,0,1,7,8,2,2,3,1
S02001635,S02001624,12,0,0,2,2,4,0,4,0
S02001635,S02001625,16,0,0,1,6,2,0,7,0
S02001635,S02001626,52,0,0,5,9,2,1,35,0
S02001635,S02001627,52,0,0,16,24,4,3,2,3
S02001635,S02001628,3,0,0,2,0,0,0,1,0
S02001635,S02001629,8,0,0,4,4,0,0,0,0
S02001635,S02001630,26,0,0,15,10,0,1,0,0
S02001635,S02001631,19,0,0,10,9,0,0,0,0
S02001635,S02001632,42,0,0,10,19,0,5,8,0
S02001635,S02001633,18,0,0,0,8,0,0,10,0
S02001635,S02001634,18,0,0,1,7,0,0,10,0
S02001635,S02001635,22,0,0,2,3,0,0,17,0
S02001635,S02001636,8,0,0,0,4,0,0,3,1
S02001635,S02001637,6,0,0,0,3,1,0,2,0
S02001635,S02001638,4,0,0,1,2,0,0,1,0
S02001635,S02001639,4,0,0,1,1,2,0,0,0
S02001635,S02001640,34,0,0,13,17,0,0,4,0
S02001635,S02001641,4,0,0,2,1,1,0,0,0
S02001635,S02001642,19,0,0,2,12,2,0,3,0
S02001635,S02001643,15,0,0,5,8,2,0,0,0
S02001635,S02001644,13,0,0,6,3,0,2,2,0
S02001635,S02001645,5,0,0,1,1,1,0,2,0
S02001635,S02001646,2,0,0,1,1,0,0,0,0
S02001635,S02001647,16,0,0,11,1,1,1,2,0
S02001635,S02001648,1,0,0,0,1,0,0,0,0
S02001635,S02001649,6,0,0,0,3,0,3,0,0
S02001635,S02001650,2,0,0,0,2,0,0,0,0
S02001635,S02001651,5,0,0,3,2,0,0,0,0
S02001635,S02001652,3,0,0,0,1,1,1,0,0
S02001635,S02001653,11,0,0,4,5,0,2,0,0
S02001635,S02001654,9,0,0,5,3,0,0,1,0
S02001635,S02001655,21,0,0,16,4,0,0,1,0
S02001635,S02001656,25,0,0,18,3,0,2,2,0
S02001635,S02001657,8,0,0,2,4,0,1,1,0
S02001635,S02001658,7,0,0,2,1,0,1,3,0
S02001635,S02001659,2,0,0,1,1,0,0,0,0
S02001635,S02001660,65,0,0,50,6,2,4,3,0
S02001635,S02001661,2,0,0,1,1,0,0,0,0
S02001635,S02001662,5,0,0,4,1,0,0,0,0
S02001635,S02001663,15,0,0,2,11,1,1,0,0
S02001635,S02001664,2,0,0,0,2,0,0,0,0
S02001635,S02001665,3,0,0,0,3,0,0,0,0
S02001635,S02001666,1,0,0,0,1,0,0,0,0
S02001635,S02001667,8,0,0,1,7,0,0,0,0
S02001635,S02001668,1,0,0,0,1,0,0,0,0
S02001635,S02001669,3,0,0,1,0,0,2,0,0
S02001635,S02001670,21,0,0,8,11,2,0,0,0
S02001635,S02001671,1,0,0,0,1,0,0,0,0
S02001635,S02001674,2,0,0,0,2,0,0,0,0
S02001635,S02001675,1,0,0,1,0,0,0,0,0
S02001635,S02001679,7,0,0,3,4,0,0,0,0
S02001635,S02001681,2,0,0,0,2,0,0,0,0
S02001635,S02001682,62,0,0,21,34,4,2,0,1
S02001635,S02001683,19,0,0,9,8,1,0,0,1
S02001635,S02001684,11,0,0,0,11,0,0,0,0
S02001635,S02001685,1,0,0,1,0,0,0,0,0
S02001636,S02001577,7,0,0,4,3,0,0,0,0
S02001636,S02001578,3,0,0,2,1,0,0,0,0
S02001636,S02001579,1,0,0,0,1,0,0,0,0
S02001636,S02001581,2,0,0,0,1,0,0,0,1
S02001636,S02001583,5,0,0,1,4,0,0,0,0
S02001636,S02001584,2,0,0,0,2,0,0,0,0
S02001636,S02001586,16,0,0,5,11,0,0,0,0
S02001636,S02001587,4,0,0,1,3,0,0,0,0
S02001636,S02001588,2,0,0,0,2,0,0,0,0
S02001636,S02001589,13,0,0,4,9,0,0,0,0
S02001636,S02001591,4,0,0,1,3,0,0,0,0
S02001636,S02001592,1,0,0,0,1,0,0,0,0
S02001636,S02001593,3,0,0,3,0,0,0,0,0
S02001636,S02001594,4,0,0,0,3,0,0,0,1
S02001636,S02001595,1,0,0,0,1,0,0,0,0
S02001636,S02001597,1,0,0,1,0,0,0,0,0
S02001636,S02001599,2,0,0,0,2,0,0,0,0
S02001636,S02001602,1,0,0,0,1,0,0,0,0
S02001636,S02001603,1,0,0,1,0,0,0,0,0
S02001636,S02001604,1,0,0,0,0,0,1,0,0
S02001636,S02001606,1,0,0,0,1,0,0,0,0
S02001636,S02001608,1,0,0,0,1,0,0,0,0
S02001636,S02001609,12,0,0,2,7,1,2,0,0
S02001636,S02001610,2,0,0,0,0,0,0,1,1
S02001636,S02001611,9,0,0,2,5,1,0,1,0
S02001636,S02001612,7,0,0,2,4,0,0,1,0
S02001636,S02001613,7,0,0,1,4,1,0,0,1
S02001636,S02001614,2,0,0,0,2,0,0,0,0
S02001636,S02001615,7,0,0,2,5,0,0,0,0
S02001636,S02001616,11,0,0,0,7,2,2,0,0
S02001636,S02001617,4,0,0,1,2,1,0,0,0
S02001636,S02001619,9,0,0,3,4,0,2,0,0
S02001636,S02001620,62,0,0,38,16,3,3,1,1
S02001636,S02001621,12,0,0,5,3,2,2,0,0
S02001636,S02001622,101,0,0,70,10,10,3,6,2
S02001636,S02001623,10,0,0,3,4,0,2,1,0
S02001636,S02001624,5,0,0,0,3,2,0,0,0
S02001636,S02001625,7,0,0,2,3,0,0,2,0
S02001636,S02001626,27,0,0,3,10,1,0,11,2
S02001636,S02001627,43,0,0,16,22,4,1,0,0
S02001636,S02001628,2,0,0,0,2,0,0,0,0
S02001636,S02001629,4,0,0,0,4,0,0,0,0
S02001636,S02001630,8,0,0,1,5,2,0,0,0
S02001636,S02001631,5,0,0,3,2,0,0,0,0
S02001636,S02001632,30,0,0,5,17,0,0,8,0
S02001636,S02001633,11,0,0,2,5,0,0,4,0
S02001636,S02001634,16,0,0,1,7,0,0,8,0
S02001636,S02001635,2,0,0,1,0,1,0,0,0
S02001636,S02001636,18,0,0,3,6,0,0,9,0
S02001636,S02001637,15,0,0,0,7,2,0,6,0
S02001636,S02001638,13,0,0,0,8,0,0,5,0
S02001636,S02001639,5,0,0,1,4,0,0,0,0
S02001636,S02001640,38,0,0,2,25,3,4,4,0
S02001636,S02001641,8,0,0,2,5,1,0,0,0
S02001636,S02001642,17,0,0,2,3,4,4,4,0
S02001636,S02001643,12,0,0,4,5,1,0,2,0
S02001636,S02001644,19,0,0,4,11,0,1,2,1
S02001636,S02001645,6,0,0,2,4,0,0,0,0
S02001636,S02001646,3,0,0,1,2,0,0,0,0
S02001636,S02001647,13,0,0,8,5,0,0,0,0
S02001636,S02001648,4,0,0,0,3,0,1,0,0
S02001636,S02001649,6,0,0,0,6,0,0,0,0
S02001636,S02001650,4,0,0,0,4,0,0,0,0
S02001636,S02001651,4,0,0,2,2,0,0,0,0
S02001636,S02001652,6,0,0,0,5,1,0,0,0
S02001636,S02001653,8,0,0,3,5,0,0,0,0
S02001636,S02001654,3,0,0,0,2,1,0,0,0
S02001636,S02001655,21,0,0,10,7,0,1,3,0
S02001636,S02001656,31,0,0,19,6,4,1,1,0
S02001636,S02001657,10,0,0,4,3,0,2,1,0
S02001636,S02001658,15,0,0,8,4,2,0,0,1
S02001636,S02001659,5,0,0,2,2,0,1,0,0
S02001636,S02001660,46,0,0,29,9,4,2,2,0
S02001636,S02001661,2,0,0,0,2,0,0,0,0
S02001636,S02001662,4,0,0,2,1,1,0,0,0
S02001636,S02001663,17,0,0,3,11,0,2,0,1
S02001636,S02001664,1,0,0,0,1,0,0,0,0
S02001636,S02001665,1,0,0,0,1,0,0,0,0
S02001636,S02001666,3,0,0,0,3,0,0,0,0
S02001636,S02001667,10,0,0,3,3,0,3,0,1
S02001636,S02001669,2,0,0,0,2,0,0,0,0
S02001636,S02001670,14,0,0,6,6,2,0,0,0
S02001636,S02001671,1,0,0,0,1,0,0,0,0
S02001636,S02001672,3,0,0,0,2,0,1,0,0
S02001636,S02001677,2,0,0,0,2,0,0,0,0
S02001636,S02001679,6,0,0,3,3,0,0,0,0
S02001636,S02001681,2,0,0,0,2,0,0,0,0
S02001636,S02001682,43,0,1,4,33,1,2,1,1
S02001636,S02001683,18,0,1,5,7,2,1,1,1
S02001636,S02001684,3,0,0,0,2,1,0,0,0
S02001636,S02001685,2,0,0,0,2,0,0,0,0
S02001637,S02001577,7,0,0,1,6,0,0,0,0
S02001637,S02001578,1,0,0,0,1,0,0,0,0
S02001637,S02001579,1,0,0,0,0,0,0,1,0
S02001637,S02001581,6,0,0,4,2,0,0,0,0
S02001637,S02001582,1,0,0,0,1,0,0,0,0
S02001637,S02001583,5,0,0,0,5,0,0,0,0
S02001637,S02001584,9,0,0,1,7,1,0,0,0
S02001637,S02001586,21,0,0,8,13,0,0,0,0
S02001637,S02001587,11,0,0,5,5,1,0,0,0
S02001637,S02001588,6,0,0,3,3,0,0,0,0
S02001637,S02001589,4,0,0,2,2,0,0,0,0
S02001637,S02001590,2,0,0,1,1,0,0,0,0
S02001637,S02001591,3,0,0,1,2,0,0,0,0
S02001637,S02001593,4,0,0,3,0,0,1,0,0
S02001637,S02001594,3,0,0,0,3,0,0,0,0
S02001637,S02001597,2,0,0,2,0,0,0,0,0
S02001637,S02001598,1,0,0,0,1,0,0,0,0
S02001637,S02001599,3,0,0,0,3,0,0,0,0
S02001637,S02001601,1,0,0,0,1,0,0,0,0
S02001637,S02001602,1,0,0,0,0,0,0,0,1
S02001637,S02001604,6,0,0,3,3,0,0,0,0
S02001637,S02001605,3,0,0,2,0,0,0,1,0
S02001637,S02001606,2,0,0,0,2,0,0,0,0
S02001637,S02001607,4,0,0,1,3,0,0,0,0
S02001637,S02001609,12,0,0,4,6,0,1,0,1
S02001637,S02001611,21,0,0,7,12,1,0,1,0
S02001637,S02001612,7,0,0,2,2,1,0,1,1
S02001637,S02001613,2,0,0,1,0,1,0,0,0
S02001637,S02001614,6,0,0,5,1,0,0,0,0
S02001637,S02001615,4,0,0,1,2,0,1,0,0
S02001637,S02001616,5,0,0,2,2,1,0,0,0
S02001637,S02001617,3,0,0,0,3,0,0,0,0
S02001637,S02001619,19,0,0,14,5,0,0,0,0
S02001637,S02001620,66,0,0,52,5,4,2,1,2
S02001637,S02001621,23,0,0,15,4,0,2,2,0
S02001637,S02001622,152,0,0,96,9,4,9,33,1
S02001637,S02001623,32,0,0,8,6,0,0,17,1
S02001637,S02001624,4,0,0,1,0,0,0,3,0
S02001637,S02001625,21,0,0,4,5,0,0,12,0
S02001637,S02001626,20,0,0,0,5,1,0,14,0
S02001637,S02001627,33,0,0,14,15,1,2,1,0
S02001637,S02001628,7,0,0,3,4,0,0,0,0
S02001637,S02001629,2,0,0,2,0,0,0,0,0
S02001637,S02001630,21,0,0,9,9,2,1,0,0
S02001637,S02001631,7,0,0,5,2,0,0,0,0
S02001637,S02001632,23,0,0,3,11,2,0,7,0
S02001637,S02001633,8,0,0,3,2,0,0,3,0
S02001637,S02001634,16,0,0,5,3,1,0,7,0
S02001637,S02001635,6,0,0,0,3,0,0,3,0
S02001637,S02001636,8,0,0,2,4,1,0,1,0
S02001637,S02001637,22,0,0,3,2,0,0,17,0
S02001637,S02001638,7,0,0,0,2,0,0,5,0
S02001637,S02001639,2,0,0,0,2,0,0,0,0
S02001637,S02001640,40,0,0,11,18,2,2,7,0
S02001637,S02001641,5,0,0,1,3,0,1,0,0
S02001637,S02001642,37,0,0,9,16,0,6,6,0
S02001637,S02001643,24,0,0,6,9,1,0,8,0
S02001637,S02001644,28,0,0,9,6,2,2,9,0
S02001637,S02001645,11,0,0,4,2,1,0,4,0
S02001637,S02001646,4,0,0,0,1,0,0,3,0
S02001637,S02001647,16,0,0,8,4,1,1,2,0
S02001637,S02001648,4,0,0,1,3,0,0,0,0
S02001637,S02001649,12,0,0,5,6,1,0,0,0
S02001637,S02001650,5,0,0,0,5,0,0,0,0
S02001637,S02001651,4,0,0,1,2,0,0,1,0
S02001637,S02001652,7,0,0,2,4,1,0,0,0
S02001637,S02001653,15,0,0,9,3,1,0,1,1
S02001637,S02001654,6,0,0,2,1,1,0,2,0
S02001637,S02001655,28,0,0,13,9,2,2,2,0
S02001637,S02001656,20,0,0,15,1,0,1,3,0
S02001637,S02001657,7,0,0,6,0,0,0,1,0
S02001637,S02001658,2,0,0,1,1,0,0,0,0
S02001637,S02001659,8,0,0,4,3,1,0,0,0
S02001637,S02001660,57,0,0,33,9,5,2,7,1
S02001637,S02001661,1,0,0,0,1,0,0,0,0
S02001637,S02001662,2,0,0,1,1,0,0,0,0
S02001637,S02001663,36,0,0,19,15,1,0,1,0
S02001637,S02001664,1,0,0,0,1,0,0,0,0
S02001637,S02001665,3,0,0,0,2,0,0,0,1
S02001637,S02001666,5,0,0,2,2,0,0,0,1
S02001637,S02001667,5,0,0,2,2,0,0,0,1
S02001637,S02001669,3,0,0,0,2,0,1,0,0
S02001637,S02001670,27,0,0,16,8,3,0,0,0
S02001637,S02001671,3,0,0,2,1,0,0,0,0
S02001637,S02001673,2,0,0,0,2,0,0,0,0
S02001637,S02001674,1,0,0,1,0,0,0,0,0
S02001637,S02001675,2,0,0,0,2,0,0,0,0
S02001637,S02001679,8,0,0,5,3,0,0,0,0
S02001637,S02001681,1,0,0,0,1,0,0,0,0
S02001637,S02001682,75,0,1,26,46,2,0,0,0
S02001637,S02001683,15,0,0,8,7,0,0,0,0
S02001637,S02001684,7,0,0,0,6,0,0,0,1
S02001638,S02001577,5,0,0,2,3,0,0,0,0
S02001638,S02001581,8,0,0,3,5,0,0,0,0
S02001638,S02001583,4,0,0,0,4,0,0,0,0
S02001638,S02001584,8,0,0,3,2,2,0,0,1
S02001638,S02001585,1,0,0,0,1,0,0,0,0
S02001638,S02001586,33,0,0,21,12,0,0,0,0
S02001638,S02001587,5,0,0,1,4,0,0,0,0
S02001638,S02001588,4,0,0,1,2,1,0,0,0
S02001638,S02001589,7,0,0,6,1,0,0,0,0
S02001638,S02001590,7,0,0,3,3,0,0,0,1
S02001638,S02001591,6,0,0,3,3,0,0,0,0
S02001638,S02001593,7,0,0,2,4,0,0,0,1
S02001638,S02001596,1,0,0,1,0,0,0,0,0
S02001638,S02001598,1,0,0,1,0,0,0,0,0
S02001638,S02001600,1,0,0,0,1,0,0,0,0
S02001638,S02001601,6,0,0,4,2,0,0,0,0
S02001638,S02001602,5,0,0,0,5,0,0,0,0
S02001638,S02001604,4,0,0,0,4,0,0,0,0
S02001638,S02001605,1,0,0,1,0,0,0,0,0
S02001638,S02001606,1,0,0,0,1,0,0,0,0
S02001638,S02001608,2,0,0,2,0,0,0,0,0
S02001638,S02001609,20,0,0,6,10,1,2,1,0
S02001638,S02001610,7,0,0,5,2,0,0,0,0
S02001638,S02001611,20,0,0,7,12,1,0,0,0
S02001638,S02001612,8,0,0,4,2,0,1,1,0
S02001638,S02001613,6,0,0,3,0,0,0,1,2
S02001638,S02001614,3,0,0,3,0,0,0,0,0
S02001638,S02001615,3,0,0,2,1,0,0,0,0
S02001638,S02001616,12,0,0,7,2,3,0,0,0
S02001638,S02001617,8,0,0,5,3,0,0,0,0
S02001638,S02001619,8,0,1,6,1,0,0,0,0
S02001638,S02001620,77,0,0,57,3,4,6,7,0
S02001638,S02001621,22,0,0,15,2,3,0,2,0
S02001638,S02001622,175,0,0,110,22,4,5,28,6
S02001638,S02001623,15,0,0,5,4,0,0,6,0
S02001638,S02001624,9,0,0,3,3,1,0,2,0
S02001638,S02001625,26,0,0,5,9,0,2,10,0
S02001638,S02001626,18,0,0,1,9,1,0,7,0
S02001638,S02001627,44,0,0,20,16,2,6,0,0
S02001638,S02001628,2,0,0,1,0,1,0,0,0
S02001638,S02001629,3,0,0,3,0,0,0,0,0
S02001638,S02001630,10,0,0,3,7,0,0,0,0
S02001638,S02001631,16,0,0,7,9,0,0,0,0
S02001638,S02001632,25,0,0,6,16,1,0,2,0
S02001638,S02001633,19,0,0,1,8,3,0,7,0
S02001638,S02001634,10,0,0,0,4,0,1,5,0
S02001638,S02001635,9,0,0,2,6,0,1,0,0
S02001638,S02001636,24,0,0,1,11,2,0,10,0
S02001638,S02001637,15,0,2,1,5,0,0,7,0
S02001638,S02001638,43,0,0,12,14,2,0,15,0
S02001638,S02001639,13,0,0,1,4,0,0,8,0
S02001638,S02001640,56,0,0,24,11,7,0,14,0
S02001638,S02001641,9,0,0,2,1,1,0,5,0
S02001638,S02001642,29,0,0,10,4,1,1,13,0
S02001638,S02001643,30,0,0,15,7,0,0,8,0
S02001638,S02001644,32,0,0,3,6,2,1,20,0
S02001638,S02001645,6,0,0,0,5,0,0,1,0
S02001638,S02001646,3,0,0,2,0,0,0,1,0
S02001638,S02001647,14,0,0,4,4,0,0,6,0
S02001638,S02001648,1,0,0,0,1,0,0,0,0
S02001638,S02001649,12,0,0,3,6,3,0,0,0
S02001638,S02001650,9,0,0,5,1,1,2,0,0
S02001638,S02001651,6,0,0,2,4,0,0,0,0
S02001638,S02001652,5,0,0,0,3,0,0,2,0
S02001638,S02001653,16,0,0,4,8,1,0,3,0
S02001638,S02001654,10,0,0,1,2,2,0,5,0
S02001638,S02001655,28,0,0,12,8,0,1,7,0
S02001638,S02001656,24,0,0,18,2,0,0,4,0
S02001638,S02001657,6,0,0,3,3,0,0,0,0
S02001638,S02001658,15,0,0,8,5,0,1,1,0
S02001638,S02001659,7,0,0,0,6,0,1,0,0
S02001638,S02001660,44,0,0,31,6,1,2,3,1
S02001638,S02001661,4,0,0,2,1,0,0,1,0
S02001638,S02001662,5,0,0,4,1,0,0,0,0
S02001638,S02001663,33,0,0,10,18,3,1,0,1
S02001638,S02001664,4,0,0,2,2,0,0,0,0
S02001638,S02001665,2,0,0,0,2,0,0,0,0
S02001638,S02001666,5,0,0,3,2,0,0,0,0
S02001638,S02001667,8,0,0,0,6,0,1,0,1
S02001638,S02001668,1,0,0,0,1,0,0,0,0
S02001638,S02001669,8,0,0,2,6,0,0,0,0
S02001638,S02001670,11,0,0,6,4,1,0,0,0
S02001638,S02001671,3,0,0,0,1,0,2,0,0
S02001638,S02001672,1,0,0,0,1,0,0,0,0
S02001638,S02001674,1,0,0,0,1,0,0,0,0
S02001638,S02001675,1,0,0,0,1,0,0,0,0
S02001638,S02001678,1,0,0,0,1,0,0,0,0
S02001638,S02001679,5,0,0,2,3,0,0,0,0
S02001638,S02001681,1,0,0,0,1,0,0,0,0
S02001638,S02001682,67,0,1,22,40,2,0,0,2
S02001638,S02001683,11,0,0,1,7,1,0,0,2
S02001638,S02001684,12,0,0,2,10,0,0,0,0
S02001638,S02001685,3,0,0,0,3,0,0,0,0
S02001638,S02001686,1,0,0,0,0,1,0,0,0
S02001639,S02001576,2,0,0,0,2,0,0,0,0
S02001639,S02001577,20,0,0,9,8,1,2,0,0
S02001639,S02001578,1,0,0,1,0,0,0,0,0
S02001639,S02001579,3,0,0,0,3,0,0,0,0
